u,i,ts,w
366,1623,31,1
1623,366,31,2
1331,494,31,3
1100,712,31,6
1141,1184,31,2
1579,1544,31,3
1331,297,31,1
1579,1351,31,3
280,1311,31,2
280,253,31,7
1311,280,31,1
1386,11,31,14
280,1311,31,2
1112,1462,31,1
1112,1567,31,3
175,100,31,15
1311,1386,31,12
1567,1112,31,3
616,430,31,15
1641,678,31,8
1422,1157,31,4
430,616,31,42
616,430,31,15
430,616,31,42
1519,11,31,2
1338,503,31,2
616,430,31,15
94,1117,31,6
1377,127,31,1
94,1579,31,3
94,711,31,13
1439,11,31,2
1348,1623,31,1
154,1579,31,2
858,1521,31,4
972,253,31,4
918,94,31,1
685,620,31,9
1345,1313,31,47
1623,1348,31,4
1564,356,31,1
830,1269,31,3
830,1186,31,5
1117,94,31,4
1184,1141,31,3
969,616,31,6
1184,535,31,1
481,462,31,2
1184,1311,31,2
481,193,31,10
1311,1184,31,2
175,1564,31,40
1564,175,31,38
1184,1311,31,2
1311,1184,31,2
175,1564,31,40
678,1641,31,6
1157,1422,31,6
1157,26,31,15
1157,1071,31,61
1184,407,31,1
430,616,31,42
1564,175,31,38
1184,742,31,1
175,1564,31,40
1184,1371,31,1
1184,1401,31,1
1564,175,31,38
175,1564,31,40
1564,175,31,38
616,430,31,15
616,969,31,4
175,1564,31,40
11,1439,31,3
962,1647,31,2
33,1129,31,4
436,1112,31,2
494,949,31,9
494,1212,31,7
1364,809,31,5
72,616,31,21
809,1364,31,5
297,352,31,5
18,1663,31,1
1012,1364,31,2
297,1331,31,1
923,767,31,4
767,923,31,8
620,767,31,6
724,1623,31,5
767,923,31,8
767,620,31,7
620,767,31,6
877,712,31,5
494,740,31,8
494,932,31,3
494,1112,31,12
494,1331,31,3
1564,175,31,38
175,1564,31,40
1112,1567,31,3
1433,173,31,33
1564,175,31,38
1600,219,31,7
1112,436,31,13
173,1433,31,11
969,616,31,6
1112,494,31,19
616,969,31,4
1313,1345,31,36
616,72,31,27
1564,175,31,38
1031,782,31,51
1564,2,31,1
1028,961,31,1
1664,1048,31,1
1112,1602,31,1
1664,1112,31,3
1112,1664,31,3
1664,1112,31,3
219,1600,31,5
1112,1664,31,3
680,108,31,2
1031,782,31,51
1252,1012,31,9
1252,1033,31,1
1184,712,31,1
422,1602,31,1
1031,782,31,51
422,1425,31,1
422,1664,31,2
842,1405,31,9
1664,422,31,2
1031,782,31,51
1345,1313,31,47
1031,782,31,51
1405,842,31,9
1031,782,31,51
1230,962,31,1
1031,782,31,51
71,678,31,30
1031,782,31,51
422,1664,31,2
1031,782,31,51
1031,782,31,51
1631,1038,31,3
740,494,31,6
1031,782,31,51
253,972,31,3
1031,782,31,51
0,311,31,58
1279,1286,31,7
1664,422,31,2
1664,1112,31,3
1600,219,31,7
1031,782,31,51
336,296,31,8
969,616,31,6
1031,782,31,51
1600,219,31,7
508,1664,31,2
2,1564,31,1
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
2,0,31,35
1660,712,31,2
508,782,31,2
1031,782,31,51
1243,643,31,1
1243,248,31,3
782,508,31,1
643,1243,31,2
175,1564,31,40
2,0,31,35
2,0,31,35
1031,782,31,51
711,94,31,11
1600,1665,31,2
711,1041,31,8
1112,1664,31,3
508,782,31,2
1600,1635,31,2
782,1031,31,33
782,1031,31,33
508,1462,31,1
1157,1071,31,61
1381,709,31,3
1157,1254,31,5
863,360,31,1
1031,782,31,51
420,1435,31,2
420,299,31,1
782,1031,31,33
26,1157,31,14
1031,782,31,51
842,1405,31,9
782,1031,31,33
1031,782,31,51
782,1031,31,33
1031,782,31,51
1012,1252,31,9
1664,572,31,9
572,1664,31,9
877,1664,31,4
175,1664,31,4
1664,572,31,9
1664,877,31,2
1157,26,31,15
1664,175,31,3
1664,508,31,1
1252,1012,31,9
8,1312,31,30
392,572,31,2
1189,1284,31,9
481,1664,31,2
1286,1279,31,4
1157,1664,31,2
1487,517,31,16
1666,1230,31,9
1028,1020,31,1
1028,1664,31,2
782,1031,31,33
1666,52,31,13
1666,1311,31,1
1311,1666,31,1
1647,336,31,2
1647,718,31,7
1230,1666,31,14
26,619,31,41
360,863,31,2
1031,782,31,51
572,392,31,2
1230,1600,31,10
782,1031,31,33
572,1664,31,9
360,696,31,1
392,572,31,2
1600,1230,31,9
1012,1252,31,9
1230,1600,31,10
360,1068,31,1
1031,782,31,51
1600,1230,31,9
1664,572,31,9
1664,1028,31,2
1230,1600,31,10
1664,1157,31,1
782,1031,31,33
1664,481,31,1
360,1055,31,4
360,1586,31,1
360,310,31,3
1486,160,31,4
1486,748,31,2
360,462,31,2
608,522,31,4
709,1381,31,2
818,1641,31,2
1600,1230,31,9
572,1664,31,9
1157,1664,31,2
1031,782,31,51
1312,8,31,25
1230,1600,31,10
730,1172,31,1
572,392,31,2
767,1303,31,9
730,823,31,3
1028,1664,31,2
1028,1471,31,2
1600,1230,31,9
1188,1664,31,6
1664,572,31,9
1252,1012,31,9
1303,767,31,9
1664,1188,31,3
782,1031,31,33
1188,1664,31,6
572,1664,31,9
1230,1600,31,10
1269,830,31,3
11,1386,31,17
808,1405,31,5
11,1254,31,11
1664,1028,31,2
1664,1188,31,3
175,1664,31,4
1188,1664,31,6
1664,175,31,3
175,1664,31,4
1664,572,31,9
1172,730,31,1
1664,175,31,3
1666,1230,31,9
1012,1252,31,9
26,1157,31,14
1135,1051,31,5
572,1664,31,9
1230,1666,31,14
1666,1230,31,9
1666,522,31,1
1188,1664,31,6
307,1600,31,3
1620,1662,31,1
402,301,31,1
949,494,31,11
1664,1188,31,3
1664,572,31,9
1252,1012,31,9
481,1664,31,2
572,1664,31,9
1664,949,31,1
877,1664,31,4
1620,41,31,1
1664,877,31,2
1664,572,31,9
360,808,31,2
877,1664,31,4
1012,1252,31,9
1188,877,31,7
877,1188,31,6
1188,877,31,7
572,1664,31,9
877,1188,31,6
877,1664,31,4
307,1600,31,3
307,1311,31,2
1311,307,31,3
869,1311,31,3
1188,1664,31,6
1311,869,31,4
1664,572,31,9
1311,869,31,4
1575,1664,31,2
572,1664,31,9
869,1311,31,3
1311,869,31,4
1664,1575,31,1
232,809,31,10
232,192,31,27
869,1311,31,3
192,232,31,25
1311,869,31,4
1600,307,31,1
232,192,31,27
1664,572,31,9
1600,1230,31,9
594,1100,31,5
192,232,31,25
594,1100,31,5
1541,467,31,1
572,1664,31,9
1600,392,31,1
517,1487,31,17
1230,1600,31,10
1541,232,31,1
1188,974,31,1
1541,1382,31,4
1071,1157,31,33
1382,1541,31,4
712,1100,31,3
517,1487,31,17
1069,597,31,6
281,8,31,3
1600,1230,31,9
1541,1382,31,4
1230,1600,31,10
40,1664,31,2
1471,1028,31,1
402,568,31,1
52,1666,31,12
1487,517,31,16
1487,517,31,16
1646,877,31,9
972,253,31,4
718,1647,31,3
1646,8,31,9
1647,718,31,7
608,1664,31,1
718,1647,31,3
1647,718,31,7
718,1647,31,3
1647,718,31,7
522,608,31,4
522,1666,31,1
522,40,31,2
197,1646,31,1
608,522,31,4
522,608,31,4
1646,1607,31,11
1386,11,31,14
11,1386,31,17
517,1487,31,17
608,522,31,4
1647,718,31,7
1607,1646,31,10
1386,11,31,14
696,360,31,1
767,1303,31,9
11,1386,31,17
1646,241,31,4
522,608,31,4
608,522,31,4
1646,197,31,1
1254,1157,31,3
1254,11,31,4
1646,1607,31,11
522,608,31,4
1296,1641,31,2
1607,1646,31,10
8,1646,31,9
8,281,31,50
1646,1607,31,11
1251,1615,31,10
241,1646,31,3
1646,8,31,9
1646,241,31,4
1607,1646,31,10
608,1628,31,1
297,517,31,3
1646,1607,31,11
241,1646,31,3
1405,808,31,4
1646,241,31,4
809,232,31,17
1607,1646,31,10
1567,1112,31,3
1646,1607,31,11
1646,1607,31,11
241,1646,31,3
1666,52,31,13
1070,1129,31,1
1666,52,31,13
1331,616,31,2
1341,1254,31,3
1544,1579,31,4
1646,241,31,4
52,1666,31,12
1041,711,31,12
1112,1567,31,3
11,1254,31,11
1331,52,31,1
1646,1296,31,5
1254,1341,31,4
1254,11,31,4
1646,467,31,2
1296,1646,31,4
233,1254,31,5
1646,192,31,12
1646,1296,31,5
467,1646,31,2
11,1254,31,11
1641,1296,31,3
1564,175,31,38
1303,767,31,9
233,219,31,6
1646,467,31,2
1296,1646,31,4
1254,233,31,5
1646,1296,31,5
175,1564,31,40
1296,1641,31,2
52,1331,31,1
1646,820,31,2
830,1269,31,3
1564,175,31,38
175,1564,31,40
52,412,31,2
1296,1646,31,4
1646,1296,31,5
1564,175,31,38
1296,1646,31,4
412,52,31,2
52,412,31,2
11,8,31,3
1157,1071,31,61
1544,1311,31,18
1157,26,31,15
1311,1544,31,17
1331,638,31,2
1331,638,31,2
767,1303,31,9
160,0,31,5
412,52,31,2
1311,1544,31,17
160,1486,31,4
1544,1311,31,18
1311,1544,31,17
1544,1311,31,18
1311,1544,31,17
1303,767,31,9
1544,1311,31,18
1575,1544,31,1
1544,1575,31,2
1311,1544,31,17
767,162,31,2
1544,1575,31,2
1544,1311,31,18
1575,1664,31,2
974,1188,31,1
969,501,31,2
494,1112,31,12
1311,1544,31,17
1544,1311,31,18
1575,388,31,2
1544,1311,31,18
1311,1544,31,17
1311,1544,31,17
1364,809,31,5
1186,830,31,4
1544,1311,31,18
1666,52,31,13
1364,1012,31,1
1157,1254,31,5
162,767,31,1
1311,1544,31,17
248,1243,31,5
52,1666,31,12
1544,1311,31,18
820,1646,31,1
336,1647,31,1
248,43,31,16
1311,1544,31,17
1544,1311,31,18
1311,1544,31,17
1544,1311,31,18
1544,1311,31,18
1544,1311,31,18
248,1664,31,2
1284,974,31,1
248,1311,31,4
1311,1544,31,17
597,1069,31,6
767,162,31,2
1311,248,31,2
1544,1311,31,18
248,1311,31,4
1311,1544,31,17
1544,1311,31,18
1311,248,31,2
1311,1544,31,17
392,1600,31,1
611,127,31,1
1544,1311,31,18
1311,1544,31,17
501,969,31,1
371,1623,31,2
1666,52,31,13
1544,1311,31,18
1311,1544,31,17
248,1311,31,4
1544,1311,31,18
685,767,31,2
1311,1544,31,17
685,1269,31,3
974,1284,31,1
809,1364,31,5
830,1186,31,5
1664,40,31,1
1342,1358,31,5
441,1564,31,1
26,1157,31,14
1342,280,31,10
1342,282,31,1
1157,26,31,15
175,1664,31,4
1647,336,31,2
8,1646,31,9
8,1544,31,2
877,1646,31,10
179,181,31,2
1100,712,31,6
619,26,31,43
1252,1012,31,9
467,1646,31,2
1252,1342,31,2
1635,1600,31,1
248,966,31,1
1544,8,31,2
1028,1471,31,2
1339,1028,31,2
1028,1339,31,1
1339,1028,31,2
1325,1028,31,2
1584,1581,31,4
1028,1325,31,1
1325,1028,31,2
1312,8,31,25
1667,808,31,1
1607,1646,31,10
40,522,31,4
40,1664,31,2
40,1028,31,7
31,814,31,1
31,1664,31,1
1012,1364,31,2
1012,1252,31,9
66,1664,31,2
808,360,31,1
808,1405,31,5
808,1667,31,1
360,808,31,2
808,794,31,4
8,1544,31,2
8,1312,31,30
8,616,31,10
8,1312,31,30
8,1195,31,24
1252,1012,31,9
0,160,31,5
0,2,31,32
1560,248,31,1
280,1342,31,9
1668,1669,31,2
1560,41,31,1
1669,1668,31,1
1668,1669,31,2
248,1560,31,3
248,1560,31,3
1038,1315,31,4
52,1666,31,12
1623,371,31,2
614,1667,31,2
537,1670,31,1
1381,709,31,3
430,616,31,42
26,1157,31,14
1313,1345,31,36
26,619,31,41
1012,1252,31,9
52,1656,31,3
1252,1012,31,9
1666,52,31,13
1071,1157,31,33
1012,1252,31,9
1646,820,31,2
1646,877,31,9
1646,8,31,9
1646,1607,31,11
1254,1157,31,3
1386,11,31,14
1254,446,31,1
1386,1312,31,15
1386,1343,31,3
542,1188,31,1
317,66,31,2
1638,776,31,1
1343,1386,31,1
317,1284,31,2
1386,1343,31,3
1422,1157,31,4
1386,1312,31,15
503,1338,31,2
949,1664,31,1
1567,1112,31,3
709,1282,31,4
777,1028,31,1
1667,614,31,2
517,297,31,5
8,1646,31,9
614,1667,31,2
192,1646,31,9
508,1664,31,2
508,1025,31,13
1671,436,31,1
508,1254,31,4
767,685,31,3
1028,40,31,6
1028,777,31,1
1028,1488,31,2
1254,508,31,4
811,707,31,6
307,1600,31,3
1186,830,31,4
52,1666,31,12
71,41,31,10
1666,52,31,13
1666,52,31,13
1152,127,31,24
1656,52,31,2
160,0,31,5
52,1666,31,12
1069,597,31,6
52,1666,31,12
52,1656,31,3
41,71,31,19
1607,1646,31,10
1666,52,31,13
1656,52,31,2
52,1656,31,3
52,1666,31,12
360,1416,31,1
969,616,31,6
969,501,31,2
969,1640,31,9
1405,808,31,4
1012,1252,31,9
0,160,31,5
1157,1254,31,5
108,680,31,1
1157,1071,31,61
1157,1422,31,6
1157,1071,31,61
1071,1157,31,33
1071,1157,31,33
685,620,31,9
1157,1071,31,61
1157,1071,31,61
248,317,31,2
1435,420,31,2
248,1342,31,6
1157,1071,31,61
248,1647,31,4
1542,474,31,4
1284,317,31,2
248,1073,31,1
1486,1225,31,1
1252,1012,31,9
1486,160,31,4
1345,1313,31,47
1071,1157,31,33
1486,1672,31,2
1672,1486,31,1
1486,1672,31,2
1254,1157,31,3
481,1673,31,1
1254,1358,31,3
1188,619,31,1
1157,1071,31,61
1157,1254,31,5
1157,1254,31,5
808,1405,31,5
1674,581,31,2
1012,1252,31,9
446,1254,31,1
1030,41,31,3
710,643,31,8
643,710,31,7
1667,614,31,2
52,1666,31,12
710,643,31,8
1326,710,31,2
1487,517,31,16
100,175,31,7
1338,503,31,2
616,969,31,4
1640,969,31,7
616,1331,31,1
616,430,31,15
1666,52,31,13
616,969,31,4
710,1326,31,1
1640,969,31,7
616,643,31,9
1326,710,31,2
616,1666,31,6
1252,1012,31,9
707,811,31,4
767,1303,31,9
685,1675,31,7
494,740,31,8
281,65,31,1
1666,616,31,6
1230,1666,31,14
244,1282,31,7
1312,1386,31,9
1312,1386,31,9
1666,1230,31,9
643,616,31,7
352,297,31,4
1641,821,31,5
1312,8,31,25
352,193,31,4
160,0,31,5
160,1486,31,4
43,248,31,9
11,1386,31,17
1230,1666,31,14
11,1311,31,83
0,2,31,32
0,2,31,32
1312,8,31,25
508,1254,31,4
1135,780,31,4
1667,1378,31,1
1135,233,31,4
233,1135,31,3
616,1666,31,6
1342,1252,31,2
1342,280,31,10
1342,248,31,6
1301,337,31,8
1289,1676,31,4
1313,1345,31,36
56,1615,31,1
517,1487,31,17
1303,767,31,9
1544,8,31,2
1488,1028,31,1
1405,808,31,4
1667,453,32,6
620,685,32,5
1269,830,32,3
1269,685,32,2
517,1487,32,17
776,1638,32,2
643,1615,32,1
1129,33,32,3
1129,18,32,1
160,1672,32,2
1382,1541,32,4
392,262,32,12
392,1189,32,10
767,885,32,1
233,1615,32,1
1311,11,32,81
1541,1382,32,4
685,620,32,9
685,1269,32,3
1666,616,32,6
1269,685,32,2
11,1311,32,83
685,1269,32,3
233,1311,32,15
1311,11,32,81
233,1311,32,15
1311,233,32,12
11,1311,32,83
1311,11,32,81
33,1129,32,4
11,1311,32,83
233,1311,32,15
280,1342,32,9
1311,233,32,12
11,1311,32,83
1051,1647,32,1
1311,11,32,81
1311,11,32,81
11,1311,32,83
1051,1135,32,4
11,1311,32,83
1311,11,32,81
597,1473,32,2
11,1311,32,83
233,1311,32,15
1311,11,32,81
1311,233,32,12
11,1311,32,83
233,1311,32,15
1311,11,32,81
11,1311,32,83
1311,11,32,81
11,1311,32,83
1311,11,32,81
11,1311,32,83
1311,11,32,81
11,1311,32,83
1311,11,32,81
8,1312,32,30
11,1311,32,83
678,71,32,37
1378,1667,32,1
71,678,32,30
1311,11,32,81
233,1311,32,15
1311,233,32,12
341,543,32,9
11,1311,32,83
1525,1129,32,1
1311,11,32,81
522,1268,32,2
11,1311,32,83
233,1311,32,15
1311,11,32,81
11,1311,32,83
1311,233,32,12
1311,233,32,12
233,1311,32,15
1311,233,32,12
233,1311,32,15
581,1674,32,2
11,1311,32,83
280,707,32,17
1315,71,32,2
1311,11,32,81
11,1311,32,83
233,1311,32,15
678,71,32,37
1311,233,32,12
1311,11,32,81
233,1311,32,15
71,678,32,30
11,1311,32,83
1311,233,32,12
678,71,32,37
233,1311,32,15
1311,11,32,81
1311,233,32,12
11,1311,32,83
71,678,32,30
1311,11,32,81
780,1135,32,3
11,1311,32,83
11,1311,32,83
1311,11,32,81
11,1311,32,83
1331,616,32,2
1311,11,32,81
1311,11,32,81
11,1311,32,83
1311,11,32,81
11,1311,32,83
1311,11,32,81
11,1311,32,83
1311,11,32,81
11,1311,32,83
1311,11,32,81
1311,11,32,81
11,1311,32,83
1311,11,32,81
1643,811,32,3
1311,11,32,81
1643,66,32,1
808,1405,32,5
71,678,32,30
11,1311,32,83
808,1378,32,3
1342,280,32,10
356,1643,32,5
280,1342,32,9
356,1342,32,1
1647,248,32,3
1643,356,32,3
356,1615,32,2
356,1643,32,5
1601,58,32,1
1471,948,32,1
1647,1051,32,2
776,536,32,3
1643,356,32,3
356,1643,32,5
1585,1556,32,1
1247,767,32,1
337,1301,32,8
18,1129,32,6
1486,41,32,3
811,1643,32,3
18,1129,32,6
1601,1677,32,1
1678,1564,32,9
1622,710,32,6
1678,1564,32,9
1678,1564,32,9
1678,1564,32,9
1678,1564,32,9
1564,1678,32,6
248,43,32,16
1564,1678,32,6
248,1647,32,4
1678,1564,32,9
175,1564,32,40
1345,1313,32,47
1678,568,32,7
1675,685,32,9
1157,1071,32,61
685,1675,32,7
767,1247,32,1
1579,1544,32,3
31,1311,32,1
568,1678,32,6
1564,175,32,38
1311,31,32,1
175,1564,32,40
1643,811,32,3
1675,685,32,9
1579,1675,32,17
1675,1579,32,21
1564,175,32,38
175,1564,32,40
1675,1579,32,21
1564,1678,32,6
1564,175,32,38
1643,1622,32,2
1579,1576,32,1
1675,1579,32,21
1579,1675,32,17
1579,1675,32,17
1579,1675,32,17
1579,154,32,1
1678,568,32,7
1675,1579,32,21
1342,280,32,10
1313,1345,32,36
1675,1579,32,21
301,402,32,1
1342,356,32,1
1579,1675,32,17
1028,1488,32,2
1255,1679,32,1
1675,1579,32,21
1579,1675,32,17
1579,1675,32,17
1675,1579,32,21
568,1678,32,6
1678,1564,32,9
1675,1579,32,21
678,71,32,37
678,71,32,37
371,1342,32,2
1579,1675,32,17
1579,1675,32,17
1675,1579,32,21
799,1255,32,6
1675,1579,32,21
1564,1678,32,6
1342,371,32,1
1675,1579,32,21
1647,248,32,3
1579,1675,32,17
1675,1579,32,21
1255,799,32,4
620,685,32,5
1579,1675,32,17
1579,1675,32,17
1675,1579,32,21
1675,1579,32,21
1675,1579,32,21
1579,1521,32,1
430,616,32,42
1579,1675,32,17
248,1647,32,4
1675,1579,32,21
620,1525,32,1
248,1579,32,7
1579,1675,32,17
1579,248,32,6
620,1646,32,10
1675,1579,32,21
1071,1157,32,33
1157,1071,32,61
1579,1675,32,17
1071,1157,32,33
1544,1579,32,4
1646,8,32,9
1579,1544,32,3
1675,1579,32,21
1157,1071,32,61
1646,192,32,12
1646,1607,32,11
1579,1553,32,3
620,823,32,2
1646,620,32,9
8,1646,32,9
66,1071,32,2
1354,1032,32,1
1647,248,32,3
1071,1157,32,33
1579,1675,32,17
1157,1071,32,61
1354,1182,32,1
1646,8,32,9
1071,1157,32,33
1354,41,32,1
1157,1071,32,61
1071,1157,32,33
1675,1579,32,21
1157,1071,32,61
1579,1675,32,17
620,1646,32,10
620,767,32,6
1157,1071,32,61
1579,1585,32,1
1579,1282,32,3
1282,1579,32,2
1579,1282,32,3
1579,8,32,8
686,1680,32,1
371,1342,32,2
767,1615,32,2
371,712,32,4
1038,1315,32,4
1157,1071,32,61
1678,568,32,7
371,1492,32,1
371,1579,32,4
1579,517,32,1
1071,1157,32,33
1579,371,32,4
568,1678,32,6
1579,371,32,4
1282,1579,32,2
1579,1282,32,3
1678,1564,32,9
767,823,32,1
371,1579,32,4
1579,371,32,4
297,352,32,5
8,1579,32,7
371,1579,32,4
280,1342,32,9
1499,143,32,6
1579,371,32,4
1579,8,32,8
371,1579,32,4
1678,568,32,7
8,1579,32,7
1564,1678,32,6
248,1579,32,7
1579,8,32,8
1579,248,32,6
1564,175,32,38
8,1579,32,7
1579,8,32,8
8,1579,32,7
1579,8,32,8
1579,8,32,8
248,1579,32,7
8,1579,32,7
1579,1507,32,1
568,1678,32,6
1071,1157,32,33
1579,248,32,6
1553,1579,32,3
1230,233,32,1
175,1564,32,40
1579,8,32,8
248,1579,32,7
8,1579,32,7
1157,1071,32,61
1564,175,32,38
1579,1553,32,3
969,616,32,6
1579,248,32,6
1157,1071,32,61
1025,508,32,8
969,616,32,6
1579,8,32,8
175,1564,32,40
969,1640,32,9
248,1579,32,7
1071,1157,32,33
1378,808,32,3
1579,248,32,6
248,1579,32,7
1553,1579,32,3
1157,1071,32,61
830,1269,32,3
1579,248,32,6
1071,1157,32,33
1579,1553,32,3
1564,175,32,38
248,1579,32,7
1157,1071,32,61
1342,280,32,10
175,1564,32,40
1553,1579,32,3
1678,568,32,7
1157,1071,32,61
352,297,32,4
248,653,32,5
568,1678,32,6
1564,175,32,38
1678,1564,32,9
1553,1467,32,4
1553,1467,32,4
1553,1467,32,4
1564,1678,32,6
1564,175,32,38
175,1564,32,40
154,1579,32,2
1564,175,32,38
1405,1342,32,5
1678,568,32,7
175,1564,32,40
1342,1405,32,5
1405,1342,32,5
1564,175,32,38
568,1678,32,6
175,1564,32,40
297,352,32,5
1567,331,32,1
1342,1405,32,5
1405,1342,32,5
1405,1342,32,5
1678,568,32,7
1342,1405,32,5
1342,1405,32,5
1405,1342,32,5
1269,830,32,3
808,1378,32,3
371,481,32,17
481,371,32,4
192,1646,32,9
371,481,32,17
481,371,32,4
1378,808,32,3
808,1378,32,3
1674,581,32,2
1674,1074,32,1
1564,175,32,38
371,808,32,1
175,1564,32,40
371,481,32,17
515,1280,32,1
1564,175,32,38
175,1564,32,40
777,276,32,1
1564,175,32,38
175,1564,32,40
581,1674,32,2
808,371,32,1
1378,808,32,3
175,1564,32,40
1092,1623,32,1
1564,175,32,38
175,1564,32,40
1564,175,32,38
175,1564,32,40
1564,175,32,38
175,1564,32,40
1564,175,32,38
175,1564,32,40
1564,175,32,38
1254,508,32,4
619,26,32,43
619,653,32,2
143,1499,32,7
280,1342,32,9
280,1579,32,1
712,371,32,8
1312,1402,32,6
1312,8,32,25
31,1681,32,1
31,1682,32,1
31,1579,32,1
31,1641,32,3
175,1564,32,40
1607,1646,32,10
40,1028,32,7
1342,280,32,10
280,1342,32,9
1112,1342,32,9
535,192,32,3
1342,280,32,10
1342,1112,32,9
1280,515,32,1
1676,1584,32,1
1676,1289,32,3
1112,1342,32,9
1312,506,32,25
280,1342,32,9
1646,620,32,9
1646,192,32,12
1646,1607,32,11
1252,1342,32,2
321,1020,32,3
1675,1579,32,21
536,776,32,3
1666,1683,32,1
1623,1092,32,2
776,536,32,3
778,1307,32,2
1345,1313,32,47
1313,1345,32,36
1331,494,32,3
1252,1271,32,2
1442,546,32,1
666,1129,32,1
276,777,32,2
536,776,32,3
1561,1341,32,1
1672,160,32,2
1521,1579,32,2
1358,1254,32,2
336,316,32,1
1486,41,32,3
1307,778,32,1
1651,1513,32,1
614,615,32,3
1020,321,32,3
366,336,32,1
515,452,32,1
543,341,32,2
707,280,32,16
619,678,32,3
604,619,32,1
249,712,32,2
249,1664,32,1
678,619,32,2
473,1678,32,1
1607,1646,32,10
1607,798,32,5
1253,1233,32,3
798,1607,32,5
1607,798,32,5
1230,1666,32,14
798,1607,32,5
1607,798,32,5
1254,1358,32,3
1499,143,32,6
249,1254,32,2
249,1254,32,2
699,821,32,2
248,1020,32,5
619,678,32,3
678,619,32,2
620,1646,32,10
1254,1230,32,6
1230,1254,32,2
1254,1230,32,6
1252,1684,32,2
1252,1684,32,2
1382,1541,32,4
192,1646,32,9
1020,248,32,3
1544,1579,32,4
619,678,32,3
1544,1579,32,4
619,604,32,1
192,535,32,2
767,71,32,8
767,923,32,8
453,1667,32,6
31,1020,32,1
535,192,32,3
1020,31,32,1
391,71,32,7
1600,1382,32,4
1623,336,32,1
1342,1112,32,9
1382,1600,32,3
1342,280,32,10
1541,1382,32,4
1382,1541,32,4
1342,1252,32,2
1600,1382,32,4
1342,1405,32,5
321,1020,32,3
705,799,32,3
1382,1600,32,3
1600,1382,32,4
1382,1600,32,3
1600,1382,32,4
776,536,32,3
726,474,32,1
392,345,32,1
192,535,32,2
1600,861,32,1
192,1342,32,13
275,1342,32,2
1685,392,32,2
686,276,32,4
535,192,32,3
1342,192,32,12
192,1342,32,13
1342,275,32,2
1342,192,32,12
480,1647,32,1
192,1342,32,13
1342,192,32,12
171,839,32,3
171,494,32,2
1519,918,32,3
171,1602,32,2
1519,911,32,4
336,366,32,1
1519,1512,32,15
336,1623,32,1
1519,715,32,5
192,1342,32,13
883,712,32,4
798,1474,32,7
1313,1345,32,36
1521,536,32,3
1345,1313,32,47
727,1572,32,1
1188,1488,32,2
1188,127,32,2
877,1188,32,6
1188,877,32,7
1188,542,32,2
1188,1664,32,6
1188,1553,32,1
1446,1499,32,2
248,1020,32,5
932,1686,32,1
1513,918,32,1
1020,321,32,3
1020,248,32,3
127,1188,32,2
1687,1004,32,1
1687,388,32,1
1687,1188,32,1
0,2,32,32
1687,276,32,6
1252,271,32,2
1252,1687,32,1
1252,49,32,4
1675,1579,32,21
1252,1407,32,2
1028,40,32,6
1028,1236,32,2
275,1342,32,2
1685,219,32,1
1553,1188,32,1
461,1645,32,1
461,1637,32,2
1645,461,32,1
248,1020,32,5
712,883,32,14
1372,712,32,4
712,1325,32,4
712,1157,32,12
778,1307,32,2
248,546,32,4
1667,453,32,6
341,543,32,9
1585,1579,32,1
1188,127,32,2
1188,1687,32,1
1313,1345,32,36
1386,11,32,14
1386,1312,32,15
1386,1312,32,15
1473,597,32,3
1386,1312,32,15
1473,597,32,3
1188,1281,32,6
41,1160,32,1
1281,1188,32,2
41,1688,32,1
1157,712,32,8
41,1486,32,1
1637,461,32,1
1157,1422,32,6
605,1361,32,1
605,127,32,2
1407,1252,32,2
1647,480,32,1
1607,798,32,5
1195,8,32,2
40,1028,32,7
280,707,32,17
798,1607,32,5
1607,798,32,5
546,1442,32,1
1020,248,32,3
31,1688,32,1
1012,397,32,16
1364,809,32,5
41,1689,32,1
1689,41,32,1
1680,40,32,1
453,1667,32,6
1361,605,32,1
40,1680,32,1
41,1690,32,1
798,1607,32,5
1689,1343,32,3
1343,1689,32,3
1689,1343,32,3
918,1513,32,1
918,1519,32,2
473,1338,32,16
1343,1689,32,3
1343,1689,32,3
1689,1343,32,3
1315,1038,32,3
1252,1407,32,2
388,1687,32,1
233,1230,32,1
918,1597,32,1
233,52,32,1
811,1643,32,3
1189,392,32,15
712,1372,32,3
712,1157,32,12
712,40,32,11
256,134,32,1
1188,1281,32,6
1188,522,32,3
1656,299,32,2
8,1579,32,7
8,1312,32,30
190,1059,32,6
1401,1184,32,1
392,1189,32,10
1401,1618,32,1
1401,1538,32,2
1401,1538,32,2
1401,1680,32,1
248,1691,32,1
707,280,32,16
1028,40,32,6
175,1564,32,40
1271,1252,32,2
1402,1312,32,4
1252,1271,32,2
1271,1252,32,2
280,707,32,17
1247,130,32,3
198,62,32,2
198,62,32,2
1236,1028,32,2
1412,198,32,1
316,306,32,7
428,1567,32,1
1679,1255,32,1
